Total cpus available: 10
RUNNING EXPERIMENT 16
This is not a test
Prediction Type: block
{'size': 'publish', 'verbose': False, 'obs_freqs': [10, 20, 30, 40, 200, 210, 220, 230], 'target_freqs': [50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150, 160, 170, 180, 190], 'prediction_type': 'block'}
Train shape: (1576, 8)
Test shape: (1577, 8)
exponentialrc cv set, ready to train
Model initialization and exploration run...
Starting optimization... 

Hayden edit: space: <GPyOpt.core.task.space.Design_space object at 0x2adad9b2d510>
Hayden edit: fixed_parameters: ['n_nodes']
Hayden edit: free_parameters: ['noise', 'llambda', 'connectivity', 'spectral_radius', 'regularization', 'leaking_rate']
Score: 0.04781493658512191
Score: 0.01088345872143574
Score: 0.09527081973837827
Score: 0.17248217002847216
Score: 0.14681685679697118
Score: 0.018836280042100008
Score: 0.014030847440437625
Score: 0.014203521788945088
Score: 0.019875032708703538
Score: 0.018576956710035453
Score: 0.014295133277894804
Score: 0.040635145964335005
Score: 0.05887469595825702
Score: 0.03736274704026356
Score: 0.01442077569232838
Score: 0.038053904808394844
Score: 0.059744174247912354
Score: 0.03866150835065799
Score: 0.025874959505915583
Score: 0.016987953568633887
Score: 0.011574512193562096
Score: 0.05638581109907332
Score: 0.013573693743459387
Score: 0.03161324630430683
Score: 0.021530916357291718
Score: 0.0227022712490474
Score: 0.010591156525851944
Score: 0.06795863506031662
Score: 0.01880160324766812
Score: 0.023622734497756804
Score: 0.03326732967737607
Score: 0.019903042638673523
Score: 0.013904621552419411
Score: 0.014524225369769118
Score: 0.0638682416545317
Score: 0.07032015545651973
Score: 0.02438212124378335
Score: 0.07015602066708844
Score: 0.09426298856841522
Score: 0.040377815249462046
Score: 0.03754748589690145
Score: 0.01856559486007955
Score: 0.032990750702684576
Score: 0.01065112720692842
Score: 0.014381006290021588
Score: 0.022298553631203245
Score: 0.026759174377096198
Score: 0.012323379597153144
Score: 0.06005734586972146
Score: 0.01321159557361662
Score: 0.014648949670528833
Score: 0.035519467856199104
Score: 0.07639715218240335
Score: 0.01863186941686985
Score: 0.008191712594812195
Score: 0.04258603177979019
Score: 0.009652774450527184
Score: 0.020980987056237865
Score: 0.01612598253493195
Score: 0.03234112555001483
Score: 0.01189016285532315
Score: 0.029714017790850936
Score: 0.02429477193575683
Score: 0.00786894590412365
Score: 0.12784665506708565
Score: 0.027297431890223725
Score: 0.06554097851876177
Score: 0.00729698336080839
Score: 0.023589339888605478
Score: 0.1167792695141855
Score: 0.01732626202771831
Score: 0.05509630992703944
Score: 0.019807698886722472
Score: 0.007187678478660999
Score: 0.009698359779141212
Score: 0.037966065042245103
Score: 0.05459279979666316
Score: 0.01034519429504882
Score: 0.0400546059606357
Score: 0.06283608825526564
Score: 0.008262749637870052
Score: 0.011593212994620837
Score: 0.025410792340083015
Score: 0.0343874227711535
Score: 0.02815305097603629
Score: 0.012590465726333778
Score: 0.008258196673034674
Score: 0.01997436792007281
Score: 0.03589474405777769
Score: 0.012376811238944744
Score: 0.007630527087276887
Score: 0.012440601209046628
Score: 0.035702833424046905
Score: 0.011699942304898516
Score: 0.027442642289477206
Score: 0.05717365163005155
Score: 0.17132789923785227
Score: 0.02385713783071979
Score: 0.014669109207838626
Score: 0.030200560885401764
Score: 0.012851106739643011
Score: 0.007106055163987154
Score: 0.01058049237085627
Score: 0.017086023441519098
